recv_yes_P2_10,C,C:115;P1:36;P2:36;P3:33,75.412,,receive,P2
recv_yes_P3_10,C,C:116;P1:36;P2:36;P3:36,75.475,,receive,P3
decide_commit_10,C,C:117;P1:36;P2:36;P3:36,75.857,committed,local,
commit_cmd_P1_10,C,C:118;P1:36;P2:36;P3:36,75.986,,send,P1
commit_cmd_P2_10,C,C:119;P1:36;P2:36;P3:36,76.092,,send,P2
commit_cmd_P3_10,C,C:120;P1:36;P2:36;P3:36,76.254,,send,P3
recv_commit_P1_10,P1,C:118;P1:69;P2:36;P3:36,76.837,,receive,C
recv_commit_P2_10,P2,C:119;P1:36;P2:69;P3:36,76.897,,receive,C
recv_commit_P3_10,P3,C:120;P1:36;P2:36;P3:69,76.979,,receive,C
local_commit_P1_10,P1,C:118;P1:70;P2:36;P3:36,77.347,local_commit_P1,local,
local_commit_P2_10,P2,C:119;P1:36;P2:70;P3:36,77.383,local_commit_P2,local,
local_commit_P3_10,P3,C:120;P1:36;P2:36;P3:70,77.548,local_commit_P3,local,
ack_P1_10,P1,C:118;P1:71;P2:36;P3:36,77.855,,send,C
ack_P2_10,P2,C:119;P1:36;P2:71;P3:36,77.945,,send,C
ack_P3_10,P3,C:120;P1:36;P2:36;P3:71,78.051,,send,C
tx_done_10,C,C:121;P1:36;P2:36;P3:36,78.860,,local,
begin_tx_11,C,C:122;P1:36;P2:36;P3:36,79.898,,local,
prepare_P1_11,C,C:123;P1:36;P2:36;P3:36,79.980,,send,P1
prepare_P2_11,C,C:124;P1:36;P2:36;P3:36,80.073,,send,P2
prepare_P3_11,C,C:125;P1:36;P2:36;P3:36,80.191,,send,P3
recv_prep_P1_11,P1,C:123;P1:72;P2:36;P3:36,80.861,,receive,C
recv_prep_P2_11,P2,C:124;P1:36;P2:72;P3:36,80.981,,receive,C
recv_prep_P3_11,P3,C:125;P1:36;P2:36;P3:72,81.059,,receive,C
vote_yes_P2_11,P2,C:124;P1:36;P2:73;P3:36,81.383,vote_yes_P2,local,
vote_yes_P1_11,P1,C:123;P1:73;P2:36;P3:36,81.583,vote_yes_P1,local,
prepared_P1_11,P1,C:123;P1:74;P2:36;P3:36,81.633,prepared_P1,local,
prepared_P2_11,P2,C:124;P1:36;P2:74;P3:36,81.683,prepared_P2,local,
vote_yes_P3_11,P3,C:125;P1:36;P2:36;P3:73,81.883,vote_yes_P3,local,
prepared_P3_11,P3,C:125;P1:36;P2:36;P3:74,81.933,prepared_P3,local,
send_yes_P1_11,P1,C:123;P1:75;P2:36;P3:36,82.229,,send,C
send_yes_P2_11,P2,C:124;P1:36;P2:75;P3:36,82.296,,send,C
send_yes_P3_11,P3,C:125;P1:36;P2:36;P3:75,82.410,,send,C
recv_yes_P1_11,C,C:126;P1:40;P2:36;P3:36,82.914,,receive,P1
recv_yes_P2_11,C,C:127;P1:40;P2:40;P3:36,82.976,,receive,P2
recv_yes_P3_11,C,C:128;P1:40;P2:40;P3:40,83.094,,receive,P3
decide_commit_11,C,C:129;P1:40;P2:40;P3:40,83.425,committed,local,
commit_cmd_P1_11,C,C:130;P1:40;P2:40;P3:40,83.607,,send,P1
commit_cmd_P2_11,C,C:131;P1:40;P2:40;P3:40,83.731,,send,P2
commit_cmd_P3_11,C,C:132;P1:40;P2:40;P3:40,83.808,,send,P3
recv_commit_P1_11,P1,C:130;P1:76;P2:40;P3:40,84.373,,receive,C
recv_commit_P2_11,P2,C:131;P1:40;P2:76;P3:40,84.456,,receive,C
recv_commit_P3_11,P3,C:132;P1:40;P2:40;P3:76,84.553,,receive,C
local_commit_P1_11,P1,C:130;P1:77;P2:40;P3:40,84.864,local_commit_P1,local,
local_commit_P2_11,P2,C:131;P1:40;P2:77;P3:40,84.987,local_commit_P2,local,
local_commit_P3_11,P3,C:132;P1:40;P2:40;P3:77,85.114,local_commit_P3,local,
ack_P1_11,P1,C:130;P1:78;P2:40;P3:40,85.370,,send,C
ack_P2_11,P2,C:131;P1:40;P2:78;P3:40,85.529,,send,C
ack_P3_11,P3,C:132;P1:40;P2:40;P3:78,85.615,,send,C
tx_done_11,C,C:133;P1:40;P2:40;P3:40,86.412,,local,
begin_tx_12,C,C:134;P1:40;P2:40;P3:40,88.091,,local,
prepare_P1_12,C,C:135;P1:40;P2:40;P3:40,88.160,,send,P1
prepare_P2_12,C,C:136;P1:40;P2:40;P3:40,88.265,,send,P2
prepare_P3_12,C,C:137;P1:40;P2:40;P3:40,88.405,,send,P3
recv_prep_P1_12,P1,C:135;P1:79;P2:40;P3:40,89.087,,receive,C
recv_prep_P2_12,P2,C:136;P1:40;P2:79;P3:40,89.189,,receive,C
recv_prep_P3_12,P3,C:137;P1:40;P2:40;P3:79,89.299,,receive,C
vote_yes_P2_12,P2,C:136;P1:40;P2:80;P3:40,89.583,vote_yes_P2,local,
vote_yes_P1_12,P1,C:135;P1:80;P2:40;P3:40,89.783,vote_yes_P1,local,
prepared_P1_12,P1,C:135;P1:81;P2:40;P3:40,89.833,prepared_P1,local,
prepared_P2_12,P2,C:136;P1:40;P2:81;P3:40,89.883,prepared_P2,local,
vote_yes_P3_12,P3,C:137;P1:40;P2:40;P3:80,90.083,vote_yes_P3,local,
prepared_P3_12,P3,C:137;P1:40;P2:40;P3:81,90.133,prepared_P3,local,
send_yes_P1_12,P1,C:135;P1:82;P2:40;P3:40,90.333,,send,C
send_yes_P2_12,P2,C:136;P1:40;P2:82;P3:40,90.487,,send,C
send_yes_P3_12,P3,C:137;P1:40;P2:40;P3:82,90.551,,send,C
recv_yes_P1_12,C,C:138;P1:43;P2:40;P3:40,91.062,,receive,P1
recv_yes_P2_12,C,C:139;P1:43;P2:43;P3:40,91.208,,receive,P2
recv_yes_P3_12,C,C:140;P1:43;P2:43;P3:43,91.258,,receive,P3
decide_commit_12,C,C:141;P1:43;P2:43;P3:43,91.603,committed,local,
commit_cmd_P1_12,C,C:142;P1:43;P2:43;P3:43,91.817,,send,P1
commit_cmd_P2_12,C,C:143;P1:43;P2:43;P3:43,91.914,,send,P2
commit_cmd_P3_12,C,C:144;P1:43;P2:43;P3:43,91.984,,send,P3
recv_commit_P1_12,P1,C:142;P1:83;P2:43;P3:43,92.592,,receive,C
recv_commit_P2_12,P2,C:143;P1:43;P2:83;P3:43,92.665,,receive,C
recv_commit_P3_12,P3,C:144;P1:43;P2:43;P3:83,92.794,,receive,C
local_commit_P1_12,P1,C:142;P1:84;P2:43;P3:43,93.091,local_commit_P1,local,
local_commit_P2_12,P2,C:143;P1:43;P2:84;P3:43,93.160,local_commit_P2,local,
local_commit_P3_12,P3,C:144;P1:43;P2:43;P3:84,93.251,local_commit_P3,local,
ack_P1_12,P1,C:142;P1:85;P2:43;P3:43,93.564,,send,C
ack_P2_12,P2,C:143;P1:43;P2:85;P3:43,93.718,,send,C
ack_P3_12,P3,C:144;P1:43;P2:43;P3:85,93.829,,send,C
tx_done_12,C,C:145;P1:43;P2:43;P3:43,94.626,,local,
begin_tx_13,C,C:146;P1:43;P2:43;P3:43,96.310,,local,
prepare_P1_13,C,C:147;P1:43;P2:43;P3:43,96.451,,send,P1
prepare_P2_13,C,C:148;P1:43;P2:43;P3:43,96.529,,send,P2
prepare_P3_13,C,C:149;P1:43;P2:43;P3:43,96.605,,send,P3
recv_prep_P1_13,P1,C:147;P1:86;P2:43;P3:43,97.297,,receive,C
recv_prep_P2_13,P2,C:148;P1:43;P2:86;P3:43,97.435,,receive,C
recv_prep_P3_13,P3,C:149;P1:43;P2:43;P3:86,97.548,,receive,C
vote_yes_P2_13,P2,C:148;P1:43;P2:87;P3:43,97.826,vote_yes_P2,local,
vote_yes_P1_13,P1,C:147;P1:87;P2:43;P3:43,98.026,vote_yes_P1,local,
prepared_P1_13,P1,C:147;P1:88;P2:43;P3:43,98.076,prepared_P1,local,
prepared_P2_13,P2,C:148;P1:43;P2:88;P3:43,98.126,prepared_P2,local,
vote_yes_P3_13,P3,C:149;P1:43;P2:43;P3:87,98.326,vote_yes_P3,local,
prepared_P3_13,P3,C:149;P1:43;P2:43;P3:88,98.376,prepared_P3,local,
send_yes_P1_13,P1,C:147;P1:89;P2:43;P3:43,98.631,,send,C
send_yes_P2_13,P2,C:148;P1:43;P2:89;P3:43,98.693,,send,C
send_yes_P3_13,P3,C:149;P1:43;P2:43;P3:89,98.808,,send,C
recv_yes_P1_13,C,C:150;P1:47;P2:43;P3:43,99.290,,receive,P1
recv_yes_P2_13,C,C:151;P1:47;P2:47;P3:43,99.383,,receive,P2
recv_yes_P3_13,C,C:152;P1:47;P2:47;P3:47,99.537,,receive,P3
decide_commit_13,C,C:153;P1:47;P2:47;P3:47,99.789,committed,local,
commit_cmd_P1_13,C,C:154;P1:47;P2:47;P3:47,100.070,,send,P1
commit_cmd_P2_13,C,C:155;P1:47;P2:47;P3:47,100.151,,send,P2
commit_cmd_P3_13,C,C:156;P1:47;P2:47;P3:47,100.234,,send,P3
recv_commit_P1_13,P1,C:154;P1:90;P2:47;P3:47,100.860,,receive,C
recv_commit_P2_13,P2,C:155;P1:47;P2:90;P3:47,100.968,,receive,C
recv_commit_P3_13,P3,C:156;P1:47;P2:47;P3:90,101.019,,receive,C
local_commit_P1_13,P1,C:154;P1:91;P2:47;P3:47,101.309,local_commit_P1,local,
local_commit_P2_13,P2,C:155;P1:47;P2:91;P3:47,101.389,local_commit_P2,local,
local_commit_P3_13,P3,C:156;P1:47;P2:47;P3:91,101.478,local_commit_P3,local,
ack_P1_13,P1,C:154;P1:92;P2:47;P3:47,101.778,,send,C
ack_P2_13,P2,C:155;P1:47;P2:92;P3:47,101.933,,send,C
ack_P3_13,P3,C:156;P1:47;P2:47;P3:92,102.058,,send,C
tx_done_13,C,C:157;P1:47;P2:47;P3:47,102.816,,local,
begin_tx_14,C,C:158;P1:47;P2:47;P3:47,104.150,,local,
prepare_P1_14,C,C:159;P1:47;P2:47;P3:47,104.270,,send,P1
prepare_P2_14,C,C:160;P1:47;P2:47;P3:47,104.353,,send,P2
prepare_P3_14,C,C:161;P1:47;P2:47;P3:47,104.439,,send,P3
recv_prep_P1_14,P1,C:159;P1:93;P2:47;P3:47,105.174,,receive,C
recv_prep_P2_14,P2,C:160;P1:47;P2:93;P3:47,105.251,,receive,C
recv_prep_P3_14,P3,C:161;P1:47;P2:47;P3:93,105.365,,receive,C
vote_yes_P2_14,P2,C:160;P1:47;P2:94;P3:47,105.658,vote_yes_P2,local,
vote_yes_P1_14,P1,C:159;P1:94;P2:47;P3:47,105.858,vote_yes_P1,local,
prepared_P1_14,P1,C:159;P1:95;P2:47;P3:47,105.908,prepared_P1,local,
prepared_P2_14,P2,C:160;P1:47;P2:95;P3:47,105.958,prepared_P2,local,
vote_yes_P3_14,P3,C:161;P1:47;P2:47;P3:94,106.158,vote_yes_P3,local,
prepared_P3_14,P3,C:161;P1:47;P2:47;P3:95,106.208,prepared_P3,local,
send_yes_P1_14,P1,C:159;P1:96;P2:47;P3:47,106.419,,send,C
send_yes_P2_14,P2,C:160;P1:47;P2:96;P3:47,106.527,,send,C
send_yes_P3_14,P3,C:161;P1:47;P2:47;P3:96,106.655,,send,C
recv_yes_P1_14,C,C:162;P1:50;P2:47;P3:47,107.118,,receive,P1
recv_yes_P2_14,C,C:163;P1:50;P2:50;P3:47,107.274,,receive,P2
recv_yes_P3_14,C,C:164;P1:50;P2:50;P3:50,107.336,,receive,P3
decide_commit_14,C,C:165;P1:50;P2:50;P3:50,107.623,committed,local,
commit_cmd_P1_14,C,C:166;P1:50;P2:50;P3:50,107.843,,send,P1
commit_cmd_P2_14,C,C:167;P1:50;P2:50;P3:50,107.961,,send,P2
commit_cmd_P3_14,C,C:168;P1:50;P2:50;P3:50,108.093,,send,P3
recv_commit_P1_14,P1,C:166;P1:97;P2:50;P3:50,108.677,,receive,C
recv_commit_P2_14,P2,C:167;P1:50;P2:97;P3:50,108.735,,receive,C
recv_commit_P3_14,P3,C:168;P1:50;P2:50;P3:97,108.849,,receive,C
local_commit_P1_14,P1,C:166;P1:98;P2:50;P3:50,109.145,local_commit_P1,local,
local_commit_P2_14,P2,C:167;P1:50;P2:98;P3:50,109.273,local_commit_P2,local,
local_commit_P3_14,P3,C:168;P1:50;P2:50;P3:98,109.378,local_commit_P3,local,
ack_P1_14,P1,C:166;P1:99;P2:50;P3:50,109.702,,send,C
ack_P2_14,P2,C:167;P1:50;P2:99;P3:50,109.747,,send,C
ack_P3_14,P3,C:168;P1:50;P2:50;P3:99,109.890,,send,C
tx_done_14,C,C:169;P1:50;P2:50;P3:50,110.643,,local,
begin_tx_15,C,C:170;P1:50;P2:50;P3:50,111.784,,local,
prepare_P1_15,C,C:171;P1:50;P2:50;P3:50,111.835,,send,P1
prepare_P2_15,C,C:172;P1:50;P2:50;P3:50,111.972,,send,P2
prepare_P3_15,C,C:173;P1:50;P2:50;P3:50,112.053,,send,P3
recv_prep_P1_15,P1,C:171;P1:100;P2:50;P3:50,112.746,,receive,C
recv_prep_P2_15,P2,C:172;P1:50;P2:100;P3:50,112.858,,receive,C
recv_prep_P3_15,P3,C:173;P1:50;P2:50;P3:100,112.937,,receive,C
vote_yes_P2_15,P2,C:172;P1:50;P2:101;P3:50,113.255,vote_yes_P2,local,
vote_yes_P1_15,P1,C:171;P1:101;P2:50;P3:50,113.455,vote_yes_P1,local,
prepared_P1_15,P1,C:171;P1:102;P2:50;P3:50,113.505,prepared_P1,local,
prepared_P2_15,P2,C:172;P1:50;P2:102;P3:50,113.555,prepared_P2,local,
vote_yes_P3_15,P3,C:173;P1:50;P2:50;P3:101,113.755,vote_yes_P3,local,
prepared_P3_15,P3,C:173;P1:50;P2:50;P3:102,113.805,prepared_P3,local,
send_yes_P1_15,P1,C:171;P1:103;P2:50;P3:50,114.056,,send,C
send_yes_P2_15,P2,C:172;P1:50;P2:103;P3:50,114.191,,send,C
send_yes_P3_15,P3,C:173;P1:50;P2:50;P3:103,114.210,,send,C
recv_yes_P1_15,C,C:174;P1:54;P2:50;P3:50,114.757,,receive,P1
recv_yes_P2_15,C,C:175;P1:54;P2:54;P3:50,114.884,,receive,P2
recv_yes_P3_15,C,C:176;P1:54;P2:54;P3:54,114.970,,receive,P3
decide_commit_15,C,C:177;P1:54;P2:54;P3:54,115.286,committed,local,
commit_cmd_P1_15,C,C:178;P1:54;P2:54;P3:54,115.435,,send,P1
commit_cmd_P2_15,C,C:179;P1:54;P2:54;P3:54,115.574,,send,P2
commit_cmd_P3_15,C,C:180;P1:54;P2:54;P3:54,115.667,,send,P3
recv_commit_P1_15,P1,C:178;P1:104;P2:54;P3:54,116.224,,receive,C
recv_commit_P2_15,P2,C:179;P1:54;P2:104;P3:54,116.362,,receive,C
recv_commit_P3_15,P3,C:180;P1:54;P2:54;P3:104,116.451,,receive,C
local_commit_P1_15,P1,C:178;P1:105;P2:54;P3:54,116.785,local_commit_P1,local,
local_commit_P2_15,P2,C:179;P1:54;P2:105;P3:54,116.874,local_commit_P2,local,
local_commit_P3_15,P3,C:180;P1:54;P2:54;P3:105,116.976,local_commit_P3,local,
ack_P1_15,P1,C:178;P1:106;P2:54;P3:54,117.232,,send,C
ack_P2_15,P2,C:179;P1:54;P2:106;P3:54,117.347,,send,C
ack_P3_15,P3,C:180;P1:54;P2:54;P3:106,117.479,,send,C
tx_done_15,C,C:181;P1:54;P2:54;P3:54,118.239,,local,
begin_tx_16,C,C:182;P1:54;P2:54;P3:54,120.183,,local,
prepare_P1_16,C,C:183;P1:54;P2:54;P3:54,120.272,,send,P1
prepare_P2_16,C,C:184;P1:54;P2:54;P3:54,120.362,,send,P2
prepare_P3_16,C,C:185;P1:54;P2:54;P3:54,120.462,,send,P3
recv_prep_P1_16,P1,C:183;P1:107;P2:54;P3:54,121.200,,receive,C
recv_prep_P2_16,P2,C:184;P1:54;P2:107;P3:54,121.261,,receive,C
recv_prep_P3_16,P3,C:185;P1:54;P2:54;P3:107,121.388,,receive,C
vote_yes_P2_16,P2,C:184;P1:54;P2:108;P3:54,121.687,vote_yes_P2,local,
vote_yes_P1_16,P1,C:183;P1:108;P2:54;P3:54,121.887,vote_yes_P1,local,
prepared_P1_16,P1,C:183;P1:109;P2:54;P3:54,121.937,prepared_P1,local,
prepared_P2_16,P2,C:184;P1:54;P2:109;P3:54,121.987,prepared_P2,local,
vote_yes_P3_16,P3,C:185;P1:54;P2:54;P3:108,122.187,vote_yes_P3,local,
prepared_P3_16,P3,C:185;P1:54;P2:54;P3:109,122.237,prepared_P3,local,
send_yes_P1_16,P1,C:183;P1:110;P2:54;P3:54,122.517,,send,C
send_yes_P2_16,P2,C:184;P1:54;P2:110;P3:54,122.569,,send,C
send_yes_P3_16,P3,C:185;P1:54;P2:54;P3:110,122.693,,send,C
recv_yes_P1_16,C,C:186;P1:57;P2:54;P3:54,123.209,,receive,P1
recv_yes_P2_16,C,C:187;P1:57;P2:57;P3:54,123.274,,receive,P2
recv_yes_P3_16,C,C:188;P1:57;P2:57;P3:57,123.435,,receive,P3
decide_commit_16,C,C:189;P1:57;P2:57;P3:57,123.722,committed,local,
commit_cmd_P1_16,C,C:190;P1:57;P2:57;P3:57,123.843,,send,P1
commit_cmd_P2_16,C,C:191;P1:57;P2:57;P3:57,123.947,,send,P2
commit_cmd_P3_16,C,C:192;P1:57;P2:57;P3:57,124.085,,send,P3
recv_commit_P1_16,P1,C:190;P1:111;P2:57;P3:57,124.699,,receive,C
recv_commit_P2_16,P2,C:191;P1:57;P2:111;P3:57,124.754,,receive,C
recv_commit_P3_16,P3,C:192;P1:57;P2:57;P3:111,124.902,,receive,C
local_commit_P1_16,P1,C:190;P1:112;P2:57;P3:57,125.199,local_commit_P1,local,
local_commit_P2_16,P2,C:191;P1:57;P2:112;P3:57,125.289,local_commit_P2,local,
local_commit_P3_16,P3,C:192;P1:57;P2:57;P3:112,125.341,local_commit_P3,local,
ack_P1_16,P1,C:190;P1:113;P2:57;P3:57,125.665,,send,C
ack_P2_16,P2,C:191;P1:57;P2:113;P3:57,125.797,,send,C
ack_P3_16,P3,C:192;P1:57;P2:57;P3:113,125.909,,send,C
tx_done_16,C,C:193;P1:57;P2:57;P3:57,126.659,,local,
begin_tx_17,C,C:194;P1:57;P2:57;P3:57,127.944,,local,
prepare_P1_17,C,C:195;P1:57;P2:57;P3:57,128.056,,send,P1
prepare_P2_17,C,C:196;P1:57;P2:57;P3:57,128.138,,send,P2
prepare_P3_17,C,C:197;P1:57;P2:57;P3:57,128.209,,send,P3
recv_prep_P1_17,P1,C:195;P1:114;P2:57;P3:57,128.939,,receive,C
recv_prep_P2_17,P2,C:196;P1:57;P2:114;P3:57,129.019,,receive,C
recv_prep_P3_17,P3,C:197;P1:57;P2:57;P3:114,129.103,,receive,C
vote_yes_P2_17,P2,C:196;P1:57;P2:115;P3:57,129.427,vote_yes_P2,local,
vote_yes_P1_17,P1,C:195;P1:115;P2:57;P3:57,129.627,vote_yes_P1,local,
prepared_P1_17,P1,C:195;P1:116;P2:57;P3:57,129.677,prepared_P1,local,
prepared_P2_17,P2,C:196;P1:57;P2:116;P3:57,129.727,prepared_P2,local,
vote_yes_P3_17,P3,C:197;P1:57;P2:57;P3:115,129.927,vote_yes_P3,local,
prepared_P3_17,P3,C:197;P1:57;P2:57;P3:116,129.977,prepared_P3,local,
send_yes_P1_17,P1,C:195;P1:117;P2:57;P3:57,130.255,,send,C
send_yes_P2_17,P2,C:196;P1:57;P2:117;P3:57,130.288,,send,C
send_yes_P3_17,P3,C:197;P1:57;P2:57;P3:117,130.475,,send,C
recv_yes_P1_17,C,C:198;P1:61;P2:57;P3:57,130.931,,receive,P1
recv_yes_P2_17,C,C:199;P1:61;P2:61;P3:57,130.993,,receive,P2
recv_yes_P3_17,C,C:200;P1:61;P2:61;P3:61,131.168,,receive,P3
decide_commit_17,C,C:201;P1:61;P2:61;P3:61,131.447,committed,local,
commit_cmd_P1_17,C,C:202;P1:61;P2:61;P3:61,131.669,,send,P1
commit_cmd_P2_17,C,C:203;P1:61;P2:61;P3:61,131.742,,send,P2
commit_cmd_P3_17,C,C:204;P1:61;P2:61;P3:61,131.782,,send,P3
recv_commit_P1_17,P1,C:202;P1:118;P2:61;P3:61,132.434,,receive,C
recv_commit_P2_17,P2,C:203;P1:61;P2:118;P3:61,132.483,,receive,C
recv_commit_P3_17,P3,C:204;P1:61;P2:61;P3:118,132.619,,receive,C
local_commit_P1_17,P1,C:202;P1:119;P2:61;P3:61,132.928,local_commit_P1,local,
local_commit_P2_17,P2,C:203;P1:61;P2:119;P3:61,133.000,local_commit_P2,local,
local_commit_P3_17,P3,C:204;P1:61;P2:61;P3:119,133.110,local_commit_P3,local,
ack_P1_17,P1,C:202;P1:120;P2:61;P3:61,133.442,,send,C
ack_P2_17,P2,C:203;P1:61;P2:120;P3:61,133.501,,send,C
ack_P3_17,P3,C:204;P1:61;P2:61;P3:120,133.643,,send,C
tx_done_17,C,C:205;P1:61;P2:61;P3:61,134.385,,local,
begin_tx_18,C,C:206;P1:61;P2:61;P3:61,135.917,,local,
prepare_P1_18,C,C:207;P1:61;P2:61;P3:61,136.003,,send,P1
prepare_P2_18,C,C:208;P1:61;P2:61;P3:61,136.067,,send,P2
prepare_P3_18,C,C:209;P1:61;P2:61;P3:61,136.198,,send,P3
recv_prep_P1_18,P1,C:207;P1:121;P2:61;P3:61,136.881,,receive,C
recv_prep_P2_18,P2,C:208;P1:61;P2:121;P3:61,136.998,,receive,C
recv_prep_P3_18,P3,C:209;P1:61;P2:61;P3:121,137.066,,receive,C
vote_yes_P2_18,P2,C:208;P1:61;P2:122;P3:61,137.391,vote_yes_P2,local,
vote_yes_P1_18,P1,C:207;P1:122;P2:61;P3:61,137.591,vote_yes_P1,local,
prepared_P1_18,P1,C:207;P1:123;P2:61;P3:61,137.641,prepared_P1,local,
prepared_P2_18,P2,C:208;P1:61;P2:123;P3:61,137.691,prepared_P2,local,
vote_yes_P3_18,P3,C:209;P1:61;P2:61;P3:122,137.891,vote_yes_P3,local,
prepared_P3_18,P3,C:209;P1:61;P2:61;P3:123,137.941,prepared_P3,local,
send_yes_P1_18,P1,C:207;P1:124;P2:61;P3:61,138.199,,send,C
send_yes_P2_18,P2,C:208;P1:61;P2:124;P3:61,138.333,,send,C
send_yes_P3_18,P3,C:209;P1:61;P2:61;P3:124,138.439,,send,C
recv_yes_P1_18,C,C:210;P1:64;P2:61;P3:61,138.905,,receive,P1
recv_yes_P2_18,C,C:211;P1:64;P2:64;P3:61,138.986,,receive,P2
recv_yes_P3_18,C,C:212;P1:64;P2:64;P3:64,139.128,,receive,P3
decide_commit_18,C,C:213;P1:64;P2:64;P3:64,139.349,committed,local,
commit_cmd_P1_18,C,C:214;P1:64;P2:64;P3:64,139.558,,send,P1
commit_cmd_P2_18,C,C:215;P1:64;P2:64;P3:64,139.648,,send,P2
commit_cmd_P3_18,C,C:216;P1:64;P2:64;P3:64,139.827,,send,P3
recv_commit_P1_18,P1,C:214;P1:125;P2:64;P3:64,140.354,,receive,C
recv_commit_P2_18,P2,C:215;P1:64;P2:125;P3:64,140.525,,receive,C
recv_commit_P3_18,P3,C:216;P1:64;P2:64;P3:125,140.625,,receive,C
local_commit_P1_18,P1,C:214;P1:126;P2:64;P3:64,140.887,local_commit_P1,local,
local_commit_P2_18,P2,C:215;P1:64;P2:126;P3:64,140.979,local_commit_P2,local,
local_commit_P3_18,P3,C:216;P1:64;P2:64;P3:126,141.057,local_commit_P3,local,
ack_P1_18,P1,C:214;P1:127;P2:64;P3:64,141.422,,send,C
ack_P2_18,P2,C:215;P1:64;P2:127;P3:64,141.456,,send,C
ack_P3_18,P3,C:216;P1:64;P2:64;P3:127,141.599,,send,C
tx_done_18,C,C:217;P1:64;P2:64;P3:64,142.398,,local,
begin_tx_19,C,C:218;P1:64;P2:64;P3:64,143.717,,local,
prepare_P1_19,C,C:219;P1:64;P2:64;P3:64,143.816,,send,P1
prepare_P2_19,C,C:220;P1:64;P2:64;P3:64,143.876,,send,P2
prepare_P3_19,C,C:221;P1:64;P2:64;P3:64,143.999,,send,P3
recv_prep_P1_19,P1,C:219;P1:128;P2:64;P3:64,144.666,,receive,C
recv_prep_P2_19,P2,C:220;P1:64;P2:128;P3:64,144.818,,receive,C
recv_prep_P3_19,P3,C:221;P1:64;P2:64;P3:128,144.887,,receive,C
vote_yes_P2_19,P2,C:220;P1:64;P2:129;P3:64,145.190,vote_yes_P2,local,
vote_yes_P1_19,P1,C:219;P1:129;P2:64;P3:64,145.390,vote_yes_P1,local,
prepared_P1_19,P1,C:219;P1:130;P2:64;P3:64,145.440,prepared_P1,local,
prepared_P2_19,P2,C:220;P1:64;P2:130;P3:64,145.490,prepared_P2,local,
vote_yes_P3_19,P3,C:221;P1:64;P2:64;P3:129,145.690,vote_yes_P3,local,
prepared_P3_19,P3,C:221;P1:64;P2:64;P3:130,145.740,prepared_P3,local,
send_yes_P1_19,P1,C:219;P1:131;P2:64;P3:64,146.009,,send,C
send_yes_P2_19,P2,C:220;P1:64;P2:131;P3:64,146.049,,send,C
send_yes_P3_19,P3,C:221;P1:64;P2:64;P3:131,146.204,,send,C
recv_yes_P1_19,C,C:222;P1:68;P2:64;P3:64,146.677,,receive,P1
recv_yes_P2_19,C,C:223;P1:68;P2:68;P3:64,146.806,,receive,P2
recv_yes_P3_19,C,C:224;P1:68;P2:68;P3:68,146.851,,receive,P3
decide_commit_19,C,C:225;P1:68;P2:68;P3:68,147.189,committed,local,
commit_cmd_P1_19,C,C:226;P1:68;P2:68;P3:68,147.358,,send,P1
commit_cmd_P2_19,C,C:227;P1:68;P2:68;P3:68,147.442,,send,P2
commit_cmd_P3_19,C,C:228;P1:68;P2:68;P3:68,147.543,,send,P3
recv_commit_P1_19,P1,C:226;P1:132;P2:68;P3:68,148.224,,receive,C
recv_commit_P2_19,P2,C:227;P1:68;P2:132;P3:68,148.309,,receive,C
recv_commit_P3_19,P3,C:228;P1:68;P2:68;P3:132,148.353,,receive,C
local_commit_P1_19,P1,C:226;P1:133;P2:68;P3:68,148.734,local_commit_P1,local,
local_commit_P2_19,P2,C:227;P1:68;P2:133;P3:68,148.749,local_commit_P2,local,
local_commit_P3_19,P3,C:228;P1:68;P2:68;P3:133,148.856,local_commit_P3,local,
ack_P1_19,P1,C:226;P1:134;P2:68;P3:68,149.185,,send,C
ack_P2_19,P2,C:227;P1:68;P2:134;P3:68,149.255,,send,C
ack_P3_19,P3,C:228;P1:68;P2:68;P3:134,149.419,,send,C
tx_done_19,C,C:229;P1:68;P2:68;P3:68,150.214,,local,
begin_tx_20,C,C:230;P1:68;P2:68;P3:68,152.062,,local,
prepare_P1_20,C,C:231;P1:68;P2:68;P3:68,152.157,,send,P1
prepare_P2_20,C,C:232;P1:68;P2:68;P3:68,152.268,,send,P2
prepare_P3_20,C,C:233;P1:68;P2:68;P3:68,152.363,,send,P3
recv_prep_P1_20,P1,C:231;P1:135;P2:68;P3:68,153.074,,receive,C
recv_prep_P2_20,P2,C:232;P1:68;P2:135;P3:68,153.186,,receive,C
recv_prep_P3_20,P3,C:233;P1:68;P2:68;P3:135,153.262,,receive,C
vote_yes_P2_20,P2,C:232;P1:68;P2:136;P3:68,153.558,vote_yes_P2,local,
vote_yes_P1_20,P1,C:231;P1:136;P2:68;P3:68,153.758,vote_yes_P1,local,
prepared_P1_20,P1,C:231;P1:137;P2:68;P3:68,153.808,prepared_P1,local,
prepared_P2_20,P2,C:232;P1:68;P2:137;P3:68,153.858,prepared_P2,local,
vote_yes_P3_20,P3,C:233;P1:68;P2:68;P3:136,154.058,vote_yes_P3,local,
prepared_P3_20,P3,C:233;P1:68;P2:68;P3:137,154.108,prepared_P3,local,
send_yes_P1_20,P1,C:231;P1:138;P2:68;P3:68,154.322,,send,C
