recv_yes_P2_10,C,C:115;P1:36;P2:36;P3:33,77.971,,receive,P2
recv_yes_P3_10,C,C:116;P1:36;P2:36;P3:36,78.063,,receive,P3
decide_commit_10,C,C:117;P1:36;P2:36;P3:36,78.353,committed,local,
commit_cmd_P1_10,C,C:118;P1:36;P2:36;P3:36,78.620,,send,P1
commit_cmd_P2_10,C,C:119;P1:36;P2:36;P3:36,78.670,,send,P2
commit_cmd_P3_10,C,C:120;P1:36;P2:36;P3:36,78.750,,send,P3
recv_commit_P1_10,P1,C:118;P1:69;P2:36;P3:36,79.369,,receive,C
recv_commit_P2_10,P2,C:119;P1:36;P2:69;P3:36,79.433,,receive,C
recv_commit_P3_10,P3,C:120;P1:36;P2:36;P3:69,79.583,,receive,C
local_commit_P1_10,P1,C:118;P1:70;P2:36;P3:36,79.866,local_commit_P1,local,
local_commit_P2_10,P2,C:119;P1:36;P2:70;P3:36,79.950,local_commit_P2,local,
local_commit_P3_10,P3,C:120;P1:36;P2:36;P3:70,80.099,local_commit_P3,local,
ack_P1_10,P1,C:118;P1:71;P2:36;P3:36,80.404,,send,C
ack_P2_10,P2,C:119;P1:36;P2:71;P3:36,80.422,,send,C
ack_P3_10,P3,C:120;P1:36;P2:36;P3:71,80.574,,send,C
tx_done_10,C,C:121;P1:36;P2:36;P3:36,81.349,,local,
begin_tx_11,C,C:122;P1:36;P2:36;P3:36,83.323,,local,
prepare_P1_11,C,C:123;P1:36;P2:36;P3:36,83.391,,send,P1
prepare_P2_11,C,C:124;P1:36;P2:36;P3:36,83.492,,send,P2
prepare_P3_11,C,C:125;P1:36;P2:36;P3:36,83.586,,send,P3
recv_prep_P1_11,P1,C:123;P1:72;P2:36;P3:36,84.336,,receive,C
recv_prep_P2_11,P2,C:124;P1:36;P2:72;P3:36,84.394,,receive,C
recv_prep_P3_11,P3,C:125;P1:36;P2:36;P3:72,84.513,,receive,C
vote_yes_P2_11,P2,C:124;P1:36;P2:73;P3:36,84.806,vote_yes_P2,local,
vote_yes_P1_11,P1,C:123;P1:73;P2:36;P3:36,85.006,vote_yes_P1,local,
prepared_P1_11,P1,C:123;P1:74;P2:36;P3:36,85.056,prepared_P1,local,
prepared_P2_11,P2,C:124;P1:36;P2:74;P3:36,85.106,prepared_P2,local,
vote_yes_P3_11,P3,C:125;P1:36;P2:36;P3:73,85.306,vote_yes_P3,local,
prepared_P3_11,P3,C:125;P1:36;P2:36;P3:74,85.356,prepared_P3,local,
send_yes_P1_11,P1,C:123;P1:75;P2:36;P3:36,85.604,,send,C
send_yes_P2_11,P2,C:124;P1:36;P2:75;P3:36,85.721,,send,C
send_yes_P3_11,P3,C:125;P1:36;P2:36;P3:75,85.817,,send,C
recv_yes_P1_11,C,C:126;P1:40;P2:36;P3:36,86.331,,receive,P1
recv_yes_P2_11,C,C:127;P1:40;P2:40;P3:36,86.368,,receive,P2
recv_yes_P3_11,C,C:128;P1:40;P2:40;P3:40,86.532,,receive,P3
decide_commit_11,C,C:129;P1:40;P2:40;P3:40,86.786,committed,local,
commit_cmd_P1_11,C,C:130;P1:40;P2:40;P3:40,87.010,,send,P1
commit_cmd_P2_11,C,C:131;P1:40;P2:40;P3:40,87.090,,send,P2
commit_cmd_P3_11,C,C:132;P1:40;P2:40;P3:40,87.186,,send,P3
recv_commit_P1_11,P1,C:130;P1:76;P2:40;P3:40,87.809,,receive,C
recv_commit_P2_11,P2,C:131;P1:40;P2:76;P3:40,87.903,,receive,C
recv_commit_P3_11,P3,C:132;P1:40;P2:40;P3:76,87.993,,receive,C
local_commit_P1_11,P1,C:130;P1:77;P2:40;P3:40,88.331,local_commit_P1,local,
local_commit_P2_11,P2,C:131;P1:40;P2:77;P3:40,88.415,local_commit_P2,local,
local_commit_P3_11,P3,C:132;P1:40;P2:40;P3:77,88.460,local_commit_P3,local,
ack_P1_11,P1,C:130;P1:78;P2:40;P3:40,88.782,,send,C
ack_P2_11,P2,C:131;P1:40;P2:78;P3:40,88.902,,send,C
ack_P3_11,P3,C:132;P1:40;P2:40;P3:78,89.048,,send,C
tx_done_11,C,C:133;P1:40;P2:40;P3:40,89.845,,local,
begin_tx_12,C,C:134;P1:40;P2:40;P3:40,91.323,,local,
prepare_P1_12,C,C:135;P1:40;P2:40;P3:40,91.469,,send,P1
prepare_P2_12,C,C:136;P1:40;P2:40;P3:40,91.548,,send,P2
prepare_P3_12,C,C:137;P1:40;P2:40;P3:40,91.657,,send,P3
recv_prep_P1_12,P1,C:135;P1:79;P2:40;P3:40,92.364,,receive,C
recv_prep_P2_12,P2,C:136;P1:40;P2:79;P3:40,92.460,,receive,C
recv_prep_P3_12,P3,C:137;P1:40;P2:40;P3:79,92.551,,receive,C
vote_yes_P2_12,P2,C:136;P1:40;P2:80;P3:40,92.852,vote_yes_P2,local,
vote_yes_P1_12,P1,C:135;P1:80;P2:40;P3:40,93.052,vote_yes_P1,local,
prepared_P1_12,P1,C:135;P1:81;P2:40;P3:40,93.102,prepared_P1,local,
prepared_P2_12,P2,C:136;P1:40;P2:81;P3:40,93.152,prepared_P2,local,
vote_yes_P3_12,P3,C:137;P1:40;P2:40;P3:80,93.352,vote_yes_P3,local,
prepared_P3_12,P3,C:137;P1:40;P2:40;P3:81,93.402,prepared_P3,local,
send_yes_P1_12,P1,C:135;P1:82;P2:40;P3:40,93.693,,send,C
send_yes_P2_12,P2,C:136;P1:40;P2:82;P3:40,93.741,,send,C
send_yes_P3_12,P3,C:137;P1:40;P2:40;P3:82,93.841,,send,C
recv_yes_P1_12,C,C:138;P1:43;P2:40;P3:40,94.387,,receive,P1
recv_yes_P2_12,C,C:139;P1:43;P2:43;P3:40,94.422,,receive,P2
recv_yes_P3_12,C,C:140;P1:43;P2:43;P3:43,94.532,,receive,P3
decide_commit_12,C,C:141;P1:43;P2:43;P3:43,94.885,committed,local,
commit_cmd_P1_12,C,C:142;P1:43;P2:43;P3:43,95.009,,send,P1
commit_cmd_P2_12,C,C:143;P1:43;P2:43;P3:43,95.186,,send,P2
commit_cmd_P3_12,C,C:144;P1:43;P2:43;P3:43,95.271,,send,P3
recv_commit_P1_12,P1,C:142;P1:83;P2:43;P3:43,95.845,,receive,C
recv_commit_P2_12,P2,C:143;P1:43;P2:83;P3:43,95.931,,receive,C
recv_commit_P3_12,P3,C:144;P1:43;P2:43;P3:83,96.080,,receive,C
local_commit_P1_12,P1,C:142;P1:84;P2:43;P3:43,96.393,local_commit_P1,local,
local_commit_P2_12,P2,C:143;P1:43;P2:84;P3:43,96.416,local_commit_P2,local,
local_commit_P3_12,P3,C:144;P1:43;P2:43;P3:84,96.550,local_commit_P3,local,
ack_P1_12,P1,C:142;P1:85;P2:43;P3:43,96.857,,send,C
ack_P2_12,P2,C:143;P1:43;P2:85;P3:43,96.952,,send,C
ack_P3_12,P3,C:144;P1:43;P2:43;P3:85,97.035,,send,C
tx_done_12,C,C:145;P1:43;P2:43;P3:43,97.817,,local,
begin_tx_13,C,C:146;P1:43;P2:43;P3:43,99.457,,local,
prepare_P1_13,C,C:147;P1:43;P2:43;P3:43,99.512,,send,P1
prepare_P2_13,C,C:148;P1:43;P2:43;P3:43,99.622,,send,P2
prepare_P3_13,C,C:149;P1:43;P2:43;P3:43,99.757,,send,P3
recv_prep_P1_13,P1,C:147;P1:86;P2:43;P3:43,100.455,,receive,C
recv_prep_P2_13,P2,C:148;P1:43;P2:86;P3:43,100.548,,receive,C
recv_prep_P3_13,P3,C:149;P1:43;P2:43;P3:86,100.609,,receive,C
vote_yes_P2_13,P2,C:148;P1:43;P2:87;P3:43,100.938,vote_yes_P2,local,
vote_yes_P1_13,P1,C:147;P1:87;P2:43;P3:43,101.138,vote_yes_P1,local,
prepared_P1_13,P1,C:147;P1:88;P2:43;P3:43,101.188,prepared_P1,local,
prepared_P2_13,P2,C:148;P1:43;P2:88;P3:43,101.238,prepared_P2,local,
vote_yes_P3_13,P3,C:149;P1:43;P2:43;P3:87,101.438,vote_yes_P3,local,
prepared_P3_13,P3,C:149;P1:43;P2:43;P3:88,101.488,prepared_P3,local,
send_yes_P1_13,P1,C:147;P1:89;P2:43;P3:43,101.760,,send,C
send_yes_P2_13,P2,C:148;P1:43;P2:89;P3:43,101.886,,send,C
send_yes_P3_13,P3,C:149;P1:43;P2:43;P3:89,101.988,,send,C
recv_yes_P1_13,C,C:150;P1:47;P2:43;P3:43,102.458,,receive,P1
recv_yes_P2_13,C,C:151;P1:47;P2:47;P3:43,102.493,,receive,P2
recv_yes_P3_13,C,C:152;P1:47;P2:47;P3:47,102.672,,receive,P3
decide_commit_13,C,C:153;P1:47;P2:47;P3:47,102.910,committed,local,
commit_cmd_P1_13,C,C:154;P1:47;P2:47;P3:47,103.152,,send,P1
commit_cmd_P2_13,C,C:155;P1:47;P2:47;P3:47,103.283,,send,P2
commit_cmd_P3_13,C,C:156;P1:47;P2:47;P3:47,103.359,,send,P3
recv_commit_P1_13,P1,C:154;P1:90;P2:47;P3:47,103.901,,receive,C
recv_commit_P2_13,P2,C:155;P1:47;P2:90;P3:47,104.017,,receive,C
recv_commit_P3_13,P3,C:156;P1:47;P2:47;P3:90,104.180,,receive,C
local_commit_P1_13,P1,C:154;P1:91;P2:47;P3:47,104.403,local_commit_P1,local,
local_commit_P2_13,P2,C:155;P1:47;P2:91;P3:47,104.549,local_commit_P2,local,
local_commit_P3_13,P3,C:156;P1:47;P2:47;P3:91,104.629,local_commit_P3,local,
ack_P1_13,P1,C:154;P1:92;P2:47;P3:47,104.904,,send,C
ack_P2_13,P2,C:155;P1:47;P2:92;P3:47,105.050,,send,C
ack_P3_13,P3,C:156;P1:47;P2:47;P3:92,105.092,,send,C
tx_done_13,C,C:157;P1:47;P2:47;P3:47,105.899,,local,
begin_tx_14,C,C:158;P1:47;P2:47;P3:47,107.291,,local,
prepare_P1_14,C,C:159;P1:47;P2:47;P3:47,107.391,,send,P1
prepare_P2_14,C,C:160;P1:47;P2:47;P3:47,107.522,,send,P2
prepare_P3_14,C,C:161;P1:47;P2:47;P3:47,107.632,,send,P3
recv_prep_P1_14,P1,C:159;P1:93;P2:47;P3:47,108.340,,receive,C
recv_prep_P2_14,P2,C:160;P1:47;P2:93;P3:47,108.395,,receive,C
recv_prep_P3_14,P3,C:161;P1:47;P2:47;P3:93,108.513,,receive,C
vote_yes_P2_14,P2,C:160;P1:47;P2:94;P3:47,108.817,vote_yes_P2,local,
vote_yes_P1_14,P1,C:159;P1:94;P2:47;P3:47,109.017,vote_yes_P1,local,
prepared_P1_14,P1,C:159;P1:95;P2:47;P3:47,109.067,prepared_P1,local,
prepared_P2_14,P2,C:160;P1:47;P2:95;P3:47,109.117,prepared_P2,local,
vote_yes_P3_14,P3,C:161;P1:47;P2:47;P3:94,109.317,vote_yes_P3,local,
prepared_P3_14,P3,C:161;P1:47;P2:47;P3:95,109.367,prepared_P3,local,
send_yes_P1_14,P1,C:159;P1:96;P2:47;P3:47,109.599,,send,C
send_yes_P2_14,P2,C:160;P1:47;P2:96;P3:47,109.727,,send,C
send_yes_P3_14,P3,C:161;P1:47;P2:47;P3:96,109.816,,send,C
recv_yes_P1_14,C,C:162;P1:50;P2:47;P3:47,110.361,,receive,P1
recv_yes_P2_14,C,C:163;P1:50;P2:50;P3:47,110.404,,receive,P2
recv_yes_P3_14,C,C:164;P1:50;P2:50;P3:50,110.473,,receive,P3
decide_commit_14,C,C:165;P1:50;P2:50;P3:50,110.837,committed,local,
commit_cmd_P1_14,C,C:166;P1:50;P2:50;P3:50,110.982,,send,P1
commit_cmd_P2_14,C,C:167;P1:50;P2:50;P3:50,111.130,,send,P2
commit_cmd_P3_14,C,C:168;P1:50;P2:50;P3:50,111.218,,send,P3
recv_commit_P1_14,P1,C:166;P1:97;P2:50;P3:50,111.858,,receive,C
recv_commit_P2_14,P2,C:167;P1:50;P2:97;P3:50,111.923,,receive,C
recv_commit_P3_14,P3,C:168;P1:50;P2:50;P3:97,112.029,,receive,C
local_commit_P1_14,P1,C:166;P1:98;P2:50;P3:50,112.293,local_commit_P1,local,
local_commit_P2_14,P2,C:167;P1:50;P2:98;P3:50,112.422,local_commit_P2,local,
local_commit_P3_14,P3,C:168;P1:50;P2:50;P3:98,112.492,local_commit_P3,local,
ack_P1_14,P1,C:166;P1:99;P2:50;P3:50,112.842,,send,C
ack_P2_14,P2,C:167;P1:50;P2:99;P3:50,112.919,,send,C
ack_P3_14,P3,C:168;P1:50;P2:50;P3:99,112.980,,send,C
tx_done_14,C,C:169;P1:50;P2:50;P3:50,113.790,,local,
begin_tx_15,C,C:170;P1:50;P2:50;P3:50,115.202,,local,
prepare_P1_15,C,C:171;P1:50;P2:50;P3:50,115.269,,send,P1
prepare_P2_15,C,C:172;P1:50;P2:50;P3:50,115.401,,send,P2
prepare_P3_15,C,C:173;P1:50;P2:50;P3:50,115.498,,send,P3
recv_prep_P1_15,P1,C:171;P1:100;P2:50;P3:50,116.163,,receive,C
recv_prep_P2_15,P2,C:172;P1:50;P2:100;P3:50,116.298,,receive,C
recv_prep_P3_15,P3,C:173;P1:50;P2:50;P3:100,116.364,,receive,C
vote_yes_P2_15,P2,C:172;P1:50;P2:101;P3:50,116.688,vote_yes_P2,local,
vote_yes_P1_15,P1,C:171;P1:101;P2:50;P3:50,116.888,vote_yes_P1,local,
prepared_P1_15,P1,C:171;P1:102;P2:50;P3:50,116.938,prepared_P1,local,
prepared_P2_15,P2,C:172;P1:50;P2:102;P3:50,116.988,prepared_P2,local,
vote_yes_P3_15,P3,C:173;P1:50;P2:50;P3:101,117.188,vote_yes_P3,local,
prepared_P3_15,P3,C:173;P1:50;P2:50;P3:102,117.238,prepared_P3,local,
send_yes_P1_15,P1,C:171;P1:103;P2:50;P3:50,117.451,,send,C
send_yes_P2_15,P2,C:172;P1:50;P2:103;P3:50,117.598,,send,C
send_yes_P3_15,P3,C:173;P1:50;P2:50;P3:103,117.662,,send,C
recv_yes_P1_15,C,C:174;P1:54;P2:50;P3:50,118.226,,receive,P1
recv_yes_P2_15,C,C:175;P1:54;P2:54;P3:50,118.286,,receive,P2
recv_yes_P3_15,C,C:176;P1:54;P2:54;P3:54,118.371,,receive,P3
decide_commit_15,C,C:177;P1:54;P2:54;P3:54,118.718,committed,local,
commit_cmd_P1_15,C,C:178;P1:54;P2:54;P3:54,118.841,,send,P1
commit_cmd_P2_15,C,C:179;P1:54;P2:54;P3:54,119.011,,send,P2
commit_cmd_P3_15,C,C:180;P1:54;P2:54;P3:54,119.044,,send,P3
recv_commit_P1_15,P1,C:178;P1:104;P2:54;P3:54,119.653,,receive,C
recv_commit_P2_15,P2,C:179;P1:54;P2:104;P3:54,119.833,,receive,C
recv_commit_P3_15,P3,C:180;P1:54;P2:54;P3:104,119.906,,receive,C
local_commit_P1_15,P1,C:178;P1:105;P2:54;P3:54,120.161,local_commit_P1,local,
local_commit_P2_15,P2,C:179;P1:54;P2:105;P3:54,120.250,local_commit_P2,local,
local_commit_P3_15,P3,C:180;P1:54;P2:54;P3:105,120.436,local_commit_P3,local,
ack_P1_15,P1,C:178;P1:106;P2:54;P3:54,120.705,,send,C
ack_P2_15,P2,C:179;P1:54;P2:106;P3:54,120.820,,send,C
ack_P3_15,P3,C:180;P1:54;P2:54;P3:106,120.852,,send,C
tx_done_15,C,C:181;P1:54;P2:54;P3:54,121.701,,local,
begin_tx_16,C,C:182;P1:54;P2:54;P3:54,123.027,,local,
prepare_P1_16,C,C:183;P1:54;P2:54;P3:54,123.133,,send,P1
prepare_P2_16,C,C:184;P1:54;P2:54;P3:54,123.249,,send,P2
prepare_P3_16,C,C:185;P1:54;P2:54;P3:54,123.333,,send,P3
recv_prep_P1_16,P1,C:183;P1:107;P2:54;P3:54,124.036,,receive,C
recv_prep_P2_16,P2,C:184;P1:54;P2:107;P3:54,124.121,,receive,C
recv_prep_P3_16,P3,C:185;P1:54;P2:54;P3:107,124.262,,receive,C
vote_yes_P2_16,P2,C:184;P1:54;P2:108;P3:54,124.543,vote_yes_P2,local,
vote_yes_P1_16,P1,C:183;P1:108;P2:54;P3:54,124.743,vote_yes_P1,local,
prepared_P1_16,P1,C:183;P1:109;P2:54;P3:54,124.793,prepared_P1,local,
prepared_P2_16,P2,C:184;P1:54;P2:109;P3:54,124.843,prepared_P2,local,
vote_yes_P3_16,P3,C:185;P1:54;P2:54;P3:108,125.043,vote_yes_P3,local,
prepared_P3_16,P3,C:185;P1:54;P2:54;P3:109,125.093,prepared_P3,local,
send_yes_P1_16,P1,C:183;P1:110;P2:54;P3:54,125.357,,send,C
send_yes_P2_16,P2,C:184;P1:54;P2:110;P3:54,125.473,,send,C
send_yes_P3_16,P3,C:185;P1:54;P2:54;P3:110,125.536,,send,C
recv_yes_P1_16,C,C:186;P1:57;P2:54;P3:54,126.078,,receive,P1
recv_yes_P2_16,C,C:187;P1:57;P2:57;P3:54,126.144,,receive,P2
recv_yes_P3_16,C,C:188;P1:57;P2:57;P3:57,126.252,,receive,P3
decide_commit_16,C,C:189;P1:57;P2:57;P3:57,126.550,committed,local,
commit_cmd_P1_16,C,C:190;P1:57;P2:57;P3:57,126.767,,send,P1
commit_cmd_P2_16,C,C:191;P1:57;P2:57;P3:57,126.832,,send,P2
commit_cmd_P3_16,C,C:192;P1:57;P2:57;P3:57,126.902,,send,P3
recv_commit_P1_16,P1,C:190;P1:111;P2:57;P3:57,127.496,,receive,C
recv_commit_P2_16,P2,C:191;P1:57;P2:111;P3:57,127.613,,receive,C
recv_commit_P3_16,P3,C:192;P1:57;P2:57;P3:111,127.697,,receive,C
local_commit_P1_16,P1,C:190;P1:112;P2:57;P3:57,128.081,local_commit_P1,local,
local_commit_P2_16,P2,C:191;P1:57;P2:112;P3:57,128.141,local_commit_P2,local,
local_commit_P3_16,P3,C:192;P1:57;P2:57;P3:112,128.269,local_commit_P3,local,
ack_P1_16,P1,C:190;P1:113;P2:57;P3:57,128.493,,send,C
ack_P2_16,P2,C:191;P1:57;P2:113;P3:57,128.640,,send,C
ack_P3_16,P3,C:192;P1:57;P2:57;P3:113,128.782,,send,C
tx_done_16,C,C:193;P1:57;P2:57;P3:57,129.555,,local,
begin_tx_17,C,C:194;P1:57;P2:57;P3:57,130.969,,local,
prepare_P1_17,C,C:195;P1:57;P2:57;P3:57,131.047,,send,P1
prepare_P2_17,C,C:196;P1:57;P2:57;P3:57,131.150,,send,P2
prepare_P3_17,C,C:197;P1:57;P2:57;P3:57,131.251,,send,P3
recv_prep_P1_17,P1,C:195;P1:114;P2:57;P3:57,131.964,,receive,C
recv_prep_P2_17,P2,C:196;P1:57;P2:114;P3:57,132.064,,receive,C
recv_prep_P3_17,P3,C:197;P1:57;P2:57;P3:114,132.194,,receive,C
vote_yes_P2_17,P2,C:196;P1:57;P2:115;P3:57,132.471,vote_yes_P2,local,
vote_yes_P1_17,P1,C:195;P1:115;P2:57;P3:57,132.671,vote_yes_P1,local,
prepared_P1_17,P1,C:195;P1:116;P2:57;P3:57,132.721,prepared_P1,local,
prepared_P2_17,P2,C:196;P1:57;P2:116;P3:57,132.771,prepared_P2,local,
vote_yes_P3_17,P3,C:197;P1:57;P2:57;P3:115,132.971,vote_yes_P3,local,
prepared_P3_17,P3,C:197;P1:57;P2:57;P3:116,133.021,prepared_P3,local,
send_yes_P1_17,P1,C:195;P1:117;P2:57;P3:57,133.236,,send,C
send_yes_P2_17,P2,C:196;P1:57;P2:117;P3:57,133.347,,send,C
send_yes_P3_17,P3,C:197;P1:57;P2:57;P3:117,133.449,,send,C
recv_yes_P1_17,C,C:198;P1:61;P2:57;P3:57,133.937,,receive,P1
recv_yes_P2_17,C,C:199;P1:61;P2:61;P3:57,134.050,,receive,P2
recv_yes_P3_17,C,C:200;P1:61;P2:61;P3:61,134.145,,receive,P3
decide_commit_17,C,C:201;P1:61;P2:61;P3:61,134.469,committed,local,
commit_cmd_P1_17,C,C:202;P1:61;P2:61;P3:61,134.624,,send,P1
commit_cmd_P2_17,C,C:203;P1:61;P2:61;P3:61,134.814,,send,P2
commit_cmd_P3_17,C,C:204;P1:61;P2:61;P3:61,134.858,,send,P3
recv_commit_P1_17,P1,C:202;P1:118;P2:61;P3:61,135.515,,receive,C
recv_commit_P2_17,P2,C:203;P1:61;P2:118;P3:61,135.590,,receive,C
recv_commit_P3_17,P3,C:204;P1:61;P2:61;P3:118,135.689,,receive,C
local_commit_P1_17,P1,C:202;P1:119;P2:61;P3:61,135.968,local_commit_P1,local,
local_commit_P2_17,P2,C:203;P1:61;P2:119;P3:61,136.116,local_commit_P2,local,
local_commit_P3_17,P3,C:204;P1:61;P2:61;P3:119,136.133,local_commit_P3,local,
ack_P1_17,P1,C:202;P1:120;P2:61;P3:61,136.488,,send,C
ack_P2_17,P2,C:203;P1:61;P2:120;P3:61,136.550,,send,C
ack_P3_17,P3,C:204;P1:61;P2:61;P3:120,136.689,,send,C
tx_done_17,C,C:205;P1:61;P2:61;P3:61,137.494,,local,
begin_tx_18,C,C:206;P1:61;P2:61;P3:61,138.617,,local,
prepare_P1_18,C,C:207;P1:61;P2:61;P3:61,138.706,,send,P1
prepare_P2_18,C,C:208;P1:61;P2:61;P3:61,138.818,,send,P2
prepare_P3_18,C,C:209;P1:61;P2:61;P3:61,138.909,,send,P3
recv_prep_P1_18,P1,C:207;P1:121;P2:61;P3:61,139.629,,receive,C
recv_prep_P2_18,P2,C:208;P1:61;P2:121;P3:61,139.763,,receive,C
recv_prep_P3_18,P3,C:209;P1:61;P2:61;P3:121,139.826,,receive,C
vote_yes_P2_18,P2,C:208;P1:61;P2:122;P3:61,140.134,vote_yes_P2,local,
vote_yes_P1_18,P1,C:207;P1:122;P2:61;P3:61,140.334,vote_yes_P1,local,
prepared_P1_18,P1,C:207;P1:123;P2:61;P3:61,140.384,prepared_P1,local,
prepared_P2_18,P2,C:208;P1:61;P2:123;P3:61,140.434,prepared_P2,local,
vote_yes_P3_18,P3,C:209;P1:61;P2:61;P3:122,140.634,vote_yes_P3,local,
prepared_P3_18,P3,C:209;P1:61;P2:61;P3:123,140.684,prepared_P3,local,
send_yes_P1_18,P1,C:207;P1:124;P2:61;P3:61,140.916,,send,C
send_yes_P2_18,P2,C:208;P1:61;P2:124;P3:61,141.031,,send,C
send_yes_P3_18,P3,C:209;P1:61;P2:61;P3:124,141.113,,send,C
recv_yes_P1_18,C,C:210;P1:64;P2:61;P3:61,141.658,,receive,P1
recv_yes_P2_18,C,C:211;P1:64;P2:64;P3:61,141.756,,receive,P2
recv_yes_P3_18,C,C:212;P1:64;P2:64;P3:64,141.801,,receive,P3
decide_commit_18,C,C:213;P1:64;P2:64;P3:64,142.108,committed,local,
commit_cmd_P1_18,C,C:214;P1:64;P2:64;P3:64,142.352,,send,P1
commit_cmd_P2_18,C,C:215;P1:64;P2:64;P3:64,142.478,,send,P2
commit_cmd_P3_18,C,C:216;P1:64;P2:64;P3:64,142.549,,send,P3
recv_commit_P1_18,P1,C:214;P1:125;P2:64;P3:64,143.128,,receive,C
recv_commit_P2_18,P2,C:215;P1:64;P2:125;P3:64,143.282,,receive,C
recv_commit_P3_18,P3,C:216;P1:64;P2:64;P3:125,143.285,,receive,C
local_commit_P1_18,P1,C:214;P1:126;P2:64;P3:64,143.591,local_commit_P1,local,
local_commit_P2_18,P2,C:215;P1:64;P2:126;P3:64,143.762,local_commit_P2,local,
local_commit_P3_18,P3,C:216;P1:64;P2:64;P3:126,143.825,local_commit_P3,local,
ack_P1_18,P1,C:214;P1:127;P2:64;P3:64,144.089,,send,C
ack_P2_18,P2,C:215;P1:64;P2:127;P3:64,144.239,,send,C
ack_P3_18,P3,C:216;P1:64;P2:64;P3:127,144.383,,send,C
tx_done_18,C,C:217;P1:64;P2:64;P3:64,145.136,,local,
begin_tx_19,C,C:218;P1:64;P2:64;P3:64,146.460,,local,
prepare_P1_19,C,C:219;P1:64;P2:64;P3:64,146.559,,send,P1
prepare_P2_19,C,C:220;P1:64;P2:64;P3:64,146.708,,send,P2
prepare_P3_19,C,C:221;P1:64;P2:64;P3:64,146.784,,send,P3
recv_prep_P1_19,P1,C:219;P1:128;P2:64;P3:64,147.511,,receive,C
recv_prep_P2_19,P2,C:220;P1:64;P2:128;P3:64,147.558,,receive,C
recv_prep_P3_19,P3,C:221;P1:64;P2:64;P3:128,147.669,,receive,C
vote_yes_P2_19,P2,C:220;P1:64;P2:129;P3:64,147.984,vote_yes_P2,local,
vote_yes_P1_19,P1,C:219;P1:129;P2:64;P3:64,148.184,vote_yes_P1,local,
prepared_P1_19,P1,C:219;P1:130;P2:64;P3:64,148.234,prepared_P1,local,
prepared_P2_19,P2,C:220;P1:64;P2:130;P3:64,148.284,prepared_P2,local,
vote_yes_P3_19,P3,C:221;P1:64;P2:64;P3:129,148.484,vote_yes_P3,local,
prepared_P3_19,P3,C:221;P1:64;P2:64;P3:130,148.534,prepared_P3,local,
send_yes_P1_19,P1,C:219;P1:131;P2:64;P3:64,148.740,,send,C
send_yes_P2_19,P2,C:220;P1:64;P2:131;P3:64,148.874,,send,C
send_yes_P3_19,P3,C:221;P1:64;P2:64;P3:131,148.940,,send,C
recv_yes_P1_19,C,C:222;P1:68;P2:64;P3:64,149.460,,receive,P1
recv_yes_P2_19,C,C:223;P1:68;P2:68;P3:64,149.575,,receive,P2
recv_yes_P3_19,C,C:224;P1:68;P2:68;P3:68,149.665,,receive,P3
decide_commit_19,C,C:225;P1:68;P2:68;P3:68,149.940,committed,local,
commit_cmd_P1_19,C,C:226;P1:68;P2:68;P3:68,150.138,,send,P1
commit_cmd_P2_19,C,C:227;P1:68;P2:68;P3:68,150.332,,send,P2
commit_cmd_P3_19,C,C:228;P1:68;P2:68;P3:68,150.352,,send,P3
recv_commit_P1_19,P1,C:226;P1:132;P2:68;P3:68,150.985,,receive,C
recv_commit_P2_19,P2,C:227;P1:68;P2:132;P3:68,151.075,,receive,C
recv_commit_P3_19,P3,C:228;P1:68;P2:68;P3:132,151.188,,receive,C
local_commit_P1_19,P1,C:226;P1:133;P2:68;P3:68,151.443,local_commit_P1,local,
local_commit_P2_19,P2,C:227;P1:68;P2:133;P3:68,151.566,local_commit_P2,local,
local_commit_P3_19,P3,C:228;P1:68;P2:68;P3:133,151.645,local_commit_P3,local,
ack_P1_19,P1,C:226;P1:134;P2:68;P3:68,151.989,,send,C
ack_P2_19,P2,C:227;P1:68;P2:134;P3:68,152.127,,send,C
ack_P3_19,P3,C:228;P1:68;P2:68;P3:134,152.194,,send,C
tx_done_19,C,C:229;P1:68;P2:68;P3:68,153.020,,local,
begin_tx_20,C,C:230;P1:68;P2:68;P3:68,154.170,,local,
prepare_P1_20,C,C:231;P1:68;P2:68;P3:68,154.301,,send,P1
prepare_P2_20,C,C:232;P1:68;P2:68;P3:68,154.398,,send,P2
prepare_P3_20,C,C:233;P1:68;P2:68;P3:68,154.503,,send,P3
recv_prep_P1_20,P1,C:231;P1:135;P2:68;P3:68,155.191,,receive,C
recv_prep_P2_20,P2,C:232;P1:68;P2:135;P3:68,155.306,,receive,C
recv_prep_P3_20,P3,C:233;P1:68;P2:68;P3:135,155.412,,receive,C
vote_yes_P2_20,P2,C:232;P1:68;P2:136;P3:68,155.699,vote_yes_P2,local,
vote_yes_P1_20,P1,C:231;P1:136;P2:68;P3:68,155.899,vote_yes_P1,local,
prepared_P1_20,P1,C:231;P1:137;P2:68;P3:68,155.949,prepared_P1,local,
prepared_P2_20,P2,C:232;P1:68;P2:137;P3:68,155.999,prepared_P2,local,
vote_yes_P3_20,P3,C:233;P1:68;P2:68;P3:136,156.199,vote_yes_P3,local,
prepared_P3_20,P3,C:233;P1:68;P2:68;P3:137,156.249,prepared_P3,local,
send_yes_P1_20,P1,C:231;P1:138;P2:68;P3:68,156.540,,send,C
