d5_send_d1_18,Drone5,Drone1:264;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:52;Drone7:52;Drone8:52,508.0,relative_sent,send,Drone1
d1_recv_d5_18,Drone1,Drone1:265;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:52;Drone7:52;Drone8:52,509.0,relative_confirmed,receive,Drone5
d1_send_d6_18,Drone1,Drone1:266;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:52;Drone7:52;Drone8:52,510.2,velocity_sent,send,Drone6
d6_recv_d1_18,Drone6,Drone1:266;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:53;Drone7:52;Drone8:52,511.0,processing,receive,Drone1
d6_compute_18,Drone6,Drone1:266;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:54;Drone7:52;Drone8:52,511.5,relative_computed,local,
d6_send_d1_18,Drone6,Drone1:266;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:52;Drone8:52,512.0,relative_sent,send,Drone1
d1_recv_d6_18,Drone1,Drone1:267;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:52;Drone8:52,513.0,relative_confirmed,receive,Drone6
d1_send_d7_18,Drone1,Drone1:268;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:52;Drone8:52,514.2,velocity_sent,send,Drone7
d7_recv_d1_18,Drone7,Drone1:268;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:53;Drone8:52,515.0,processing,receive,Drone1
d7_compute_18,Drone7,Drone1:268;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:54;Drone8:52,515.5,relative_computed,local,
d7_send_d1_18,Drone7,Drone1:268;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:52,516.0,relative_sent,send,Drone1
d1_recv_d7_18,Drone1,Drone1:269;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:52,517.0,relative_confirmed,receive,Drone7
d1_send_d8_18,Drone1,Drone1:270;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:52,518.2,velocity_sent,send,Drone8
d8_recv_d1_18,Drone8,Drone1:270;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:53,519.0,processing,receive,Drone1
d8_compute_18,Drone8,Drone1:270;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:54,519.5,relative_computed,local,
d8_send_d1_18,Drone8,Drone1:270;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,520.0,relative_sent,send,Drone1
d1_recv_d8_18,Drone1,Drone1:271;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,521.0,relative_confirmed,receive,Drone8
d1_measure_19,Drone1,Drone1:272;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,523.0,velocity_measured,local,
d1_send_d2_19,Drone1,Drone1:273;Drone2:55;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,523.2,velocity_sent,send,Drone2
d2_recv_d1_19,Drone2,Drone1:273;Drone2:56;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,524.0,processing,receive,Drone1
d2_compute_19,Drone2,Drone1:273;Drone2:57;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,524.5,relative_computed,local,
d2_send_d1_19,Drone2,Drone1:273;Drone2:58;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,525.0,relative_sent,send,Drone1
d1_recv_d2_19,Drone1,Drone1:274;Drone2:58;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,526.0,relative_confirmed,receive,Drone2
d1_send_d3_19,Drone1,Drone1:275;Drone2:58;Drone3:55;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,527.2,velocity_sent,send,Drone3
d3_recv_d1_19,Drone3,Drone1:275;Drone2:58;Drone3:56;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,528.0,processing,receive,Drone1
d3_compute_19,Drone3,Drone1:275;Drone2:58;Drone3:57;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,528.5,relative_computed,local,
d3_send_d1_19,Drone3,Drone1:275;Drone2:58;Drone3:58;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,529.0,relative_sent,send,Drone1
d1_recv_d3_19,Drone1,Drone1:276;Drone2:58;Drone3:58;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,530.0,relative_confirmed,receive,Drone3
d1_send_d4_19,Drone1,Drone1:277;Drone2:58;Drone3:58;Drone4:55;Drone5:55;Drone6:55;Drone7:55;Drone8:55,531.2,velocity_sent,send,Drone4
d4_recv_d1_19,Drone4,Drone1:277;Drone2:58;Drone3:58;Drone4:56;Drone5:55;Drone6:55;Drone7:55;Drone8:55,532.0,processing,receive,Drone1
d4_compute_19,Drone4,Drone1:277;Drone2:58;Drone3:58;Drone4:57;Drone5:55;Drone6:55;Drone7:55;Drone8:55,532.5,relative_computed,local,
d4_send_d1_19,Drone4,Drone1:277;Drone2:58;Drone3:58;Drone4:58;Drone5:55;Drone6:55;Drone7:55;Drone8:55,533.0,relative_sent,send,Drone1
d1_recv_d4_19,Drone1,Drone1:278;Drone2:58;Drone3:58;Drone4:58;Drone5:55;Drone6:55;Drone7:55;Drone8:55,534.0,relative_confirmed,receive,Drone4
d1_send_d5_19,Drone1,Drone1:279;Drone2:58;Drone3:58;Drone4:58;Drone5:55;Drone6:55;Drone7:55;Drone8:55,535.2,velocity_sent,send,Drone5
d5_recv_d1_19,Drone5,Drone1:279;Drone2:58;Drone3:58;Drone4:58;Drone5:56;Drone6:55;Drone7:55;Drone8:55,536.0,processing,receive,Drone1
d5_compute_19,Drone5,Drone1:279;Drone2:58;Drone3:58;Drone4:58;Drone5:57;Drone6:55;Drone7:55;Drone8:55,536.5,relative_computed,local,
d5_send_d1_19,Drone5,Drone1:279;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:55;Drone7:55;Drone8:55,537.0,relative_sent,send,Drone1
d1_recv_d5_19,Drone1,Drone1:280;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:55;Drone7:55;Drone8:55,538.0,relative_confirmed,receive,Drone5
d1_send_d6_19,Drone1,Drone1:281;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:55;Drone7:55;Drone8:55,539.2,velocity_sent,send,Drone6
d6_recv_d1_19,Drone6,Drone1:281;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:56;Drone7:55;Drone8:55,540.0,processing,receive,Drone1
d6_compute_19,Drone6,Drone1:281;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:57;Drone7:55;Drone8:55,540.5,relative_computed,local,
d6_send_d1_19,Drone6,Drone1:281;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:55;Drone8:55,541.0,relative_sent,send,Drone1
d1_recv_d6_19,Drone1,Drone1:282;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:55;Drone8:55,542.0,relative_confirmed,receive,Drone6
d1_send_d7_19,Drone1,Drone1:283;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:55;Drone8:55,543.2,velocity_sent,send,Drone7
d7_recv_d1_19,Drone7,Drone1:283;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:56;Drone8:55,544.0,processing,receive,Drone1
d7_compute_19,Drone7,Drone1:283;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:57;Drone8:55,544.5,relative_computed,local,
d7_send_d1_19,Drone7,Drone1:283;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:55,545.0,relative_sent,send,Drone1
d1_recv_d7_19,Drone1,Drone1:284;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:55,546.0,relative_confirmed,receive,Drone7
d1_send_d8_19,Drone1,Drone1:285;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:55,547.2,velocity_sent,send,Drone8
d8_recv_d1_19,Drone8,Drone1:285;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:56,548.0,processing,receive,Drone1
d8_compute_19,Drone8,Drone1:285;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:57,548.5,relative_computed,local,
d8_send_d1_19,Drone8,Drone1:285;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,549.0,relative_sent,send,Drone1
d1_recv_d8_19,Drone1,Drone1:286;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,550.0,relative_confirmed,receive,Drone8
d1_measure_20,Drone1,Drone1:287;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,552.0,velocity_measured,local,
d1_send_d2_20,Drone1,Drone1:288;Drone2:58;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,552.2,velocity_sent,send,Drone2
d2_recv_d1_20,Drone2,Drone1:288;Drone2:59;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,553.0,processing,receive,Drone1
d2_compute_20,Drone2,Drone1:288;Drone2:60;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,553.5,relative_computed,local,
d2_send_d1_20,Drone2,Drone1:288;Drone2:61;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,554.0,relative_sent,send,Drone1
d1_recv_d2_20,Drone1,Drone1:289;Drone2:61;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,555.0,relative_confirmed,receive,Drone2
d1_send_d3_20,Drone1,Drone1:290;Drone2:61;Drone3:58;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,556.2,velocity_sent,send,Drone3
d3_recv_d1_20,Drone3,Drone1:290;Drone2:61;Drone3:59;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,557.0,processing,receive,Drone1
d3_compute_20,Drone3,Drone1:290;Drone2:61;Drone3:60;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,557.5,relative_computed,local,
d3_send_d1_20,Drone3,Drone1:290;Drone2:61;Drone3:61;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,558.0,relative_sent,send,Drone1
d1_recv_d3_20,Drone1,Drone1:291;Drone2:61;Drone3:61;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,559.0,relative_confirmed,receive,Drone3
d1_send_d4_20,Drone1,Drone1:292;Drone2:61;Drone3:61;Drone4:58;Drone5:58;Drone6:58;Drone7:58;Drone8:58,560.2,velocity_sent,send,Drone4
d4_recv_d1_20,Drone4,Drone1:292;Drone2:61;Drone3:61;Drone4:59;Drone5:58;Drone6:58;Drone7:58;Drone8:58,561.0,processing,receive,Drone1
d4_compute_20,Drone4,Drone1:292;Drone2:61;Drone3:61;Drone4:60;Drone5:58;Drone6:58;Drone7:58;Drone8:58,561.5,relative_computed,local,
d4_send_d1_20,Drone4,Drone1:292;Drone2:61;Drone3:61;Drone4:61;Drone5:58;Drone6:58;Drone7:58;Drone8:58,562.0,relative_sent,send,Drone1
d1_recv_d4_20,Drone1,Drone1:293;Drone2:61;Drone3:61;Drone4:61;Drone5:58;Drone6:58;Drone7:58;Drone8:58,563.0,relative_confirmed,receive,Drone4
d1_send_d5_20,Drone1,Drone1:294;Drone2:61;Drone3:61;Drone4:61;Drone5:58;Drone6:58;Drone7:58;Drone8:58,564.2,velocity_sent,send,Drone5
d5_recv_d1_20,Drone5,Drone1:294;Drone2:61;Drone3:61;Drone4:61;Drone5:59;Drone6:58;Drone7:58;Drone8:58,565.0,processing,receive,Drone1
d5_compute_20,Drone5,Drone1:294;Drone2:61;Drone3:61;Drone4:61;Drone5:60;Drone6:58;Drone7:58;Drone8:58,565.5,relative_computed,local,
d5_send_d1_20,Drone5,Drone1:294;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:58;Drone7:58;Drone8:58,566.0,relative_sent,send,Drone1
d1_recv_d5_20,Drone1,Drone1:295;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:58;Drone7:58;Drone8:58,567.0,relative_confirmed,receive,Drone5
d1_send_d6_20,Drone1,Drone1:296;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:58;Drone7:58;Drone8:58,568.2,velocity_sent,send,Drone6
d6_recv_d1_20,Drone6,Drone1:296;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:59;Drone7:58;Drone8:58,569.0,processing,receive,Drone1
d6_compute_20,Drone6,Drone1:296;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:60;Drone7:58;Drone8:58,569.5,relative_computed,local,
d6_send_d1_20,Drone6,Drone1:296;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:58;Drone8:58,570.0,relative_sent,send,Drone1
d1_recv_d6_20,Drone1,Drone1:297;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:58;Drone8:58,571.0,relative_confirmed,receive,Drone6
d1_send_d7_20,Drone1,Drone1:298;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:58;Drone8:58,572.2,velocity_sent,send,Drone7
d7_recv_d1_20,Drone7,Drone1:298;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:59;Drone8:58,573.0,processing,receive,Drone1
d7_compute_20,Drone7,Drone1:298;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:60;Drone8:58,573.5,relative_computed,local,
d7_send_d1_20,Drone7,Drone1:298;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:58,574.0,relative_sent,send,Drone1
d1_recv_d7_20,Drone1,Drone1:299;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:58,575.0,relative_confirmed,receive,Drone7
d1_send_d8_20,Drone1,Drone1:300;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:58,576.2,velocity_sent,send,Drone8
d8_recv_d1_20,Drone8,Drone1:300;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:59,577.0,processing,receive,Drone1
d8_compute_20,Drone8,Drone1:300;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:60,577.5,relative_computed,local,
d8_send_d1_20,Drone8,Drone1:300;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,578.0,relative_sent,send,Drone1
d1_recv_d8_20,Drone1,Drone1:301;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,579.0,relative_confirmed,receive,Drone8
d1_measure_21,Drone1,Drone1:302;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,581.0,velocity_measured,local,
d1_send_d2_21,Drone1,Drone1:303;Drone2:61;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,581.2,velocity_sent,send,Drone2
d2_recv_d1_21,Drone2,Drone1:303;Drone2:62;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,582.0,processing,receive,Drone1
d2_compute_21,Drone2,Drone1:303;Drone2:63;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,582.5,relative_computed,local,
d2_send_d1_21,Drone2,Drone1:303;Drone2:64;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,583.0,relative_sent,send,Drone1
d1_recv_d2_21,Drone1,Drone1:304;Drone2:64;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,584.0,relative_confirmed,receive,Drone2
d1_send_d3_21,Drone1,Drone1:305;Drone2:64;Drone3:61;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,585.2,velocity_sent,send,Drone3
d3_recv_d1_21,Drone3,Drone1:305;Drone2:64;Drone3:62;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,586.0,processing,receive,Drone1
d3_compute_21,Drone3,Drone1:305;Drone2:64;Drone3:63;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,586.5,relative_computed,local,
d3_send_d1_21,Drone3,Drone1:305;Drone2:64;Drone3:64;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,587.0,relative_sent,send,Drone1
d1_recv_d3_21,Drone1,Drone1:306;Drone2:64;Drone3:64;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,588.0,relative_confirmed,receive,Drone3
d1_send_d4_21,Drone1,Drone1:307;Drone2:64;Drone3:64;Drone4:61;Drone5:61;Drone6:61;Drone7:61;Drone8:61,589.2,velocity_sent,send,Drone4
d4_recv_d1_21,Drone4,Drone1:307;Drone2:64;Drone3:64;Drone4:62;Drone5:61;Drone6:61;Drone7:61;Drone8:61,590.0,processing,receive,Drone1
d4_compute_21,Drone4,Drone1:307;Drone2:64;Drone3:64;Drone4:63;Drone5:61;Drone6:61;Drone7:61;Drone8:61,590.5,relative_computed,local,
d4_send_d1_21,Drone4,Drone1:307;Drone2:64;Drone3:64;Drone4:64;Drone5:61;Drone6:61;Drone7:61;Drone8:61,591.0,relative_sent,send,Drone1
d1_recv_d4_21,Drone1,Drone1:308;Drone2:64;Drone3:64;Drone4:64;Drone5:61;Drone6:61;Drone7:61;Drone8:61,592.0,relative_confirmed,receive,Drone4
d1_send_d5_21,Drone1,Drone1:309;Drone2:64;Drone3:64;Drone4:64;Drone5:61;Drone6:61;Drone7:61;Drone8:61,593.2,velocity_sent,send,Drone5
d5_recv_d1_21,Drone5,Drone1:309;Drone2:64;Drone3:64;Drone4:64;Drone5:62;Drone6:61;Drone7:61;Drone8:61,594.0,processing,receive,Drone1
d5_compute_21,Drone5,Drone1:309;Drone2:64;Drone3:64;Drone4:64;Drone5:63;Drone6:61;Drone7:61;Drone8:61,594.5,relative_computed,local,
d5_send_d1_21,Drone5,Drone1:309;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:61;Drone7:61;Drone8:61,595.0,relative_sent,send,Drone1
d1_recv_d5_21,Drone1,Drone1:310;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:61;Drone7:61;Drone8:61,596.0,relative_confirmed,receive,Drone5
d1_send_d6_21,Drone1,Drone1:311;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:61;Drone7:61;Drone8:61,597.2,velocity_sent,send,Drone6
d6_recv_d1_21,Drone6,Drone1:311;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:62;Drone7:61;Drone8:61,598.0,processing,receive,Drone1
d6_compute_21,Drone6,Drone1:311;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:63;Drone7:61;Drone8:61,598.5,relative_computed,local,
d6_send_d1_21,Drone6,Drone1:311;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:61;Drone8:61,599.0,relative_sent,send,Drone1
d1_recv_d6_21,Drone1,Drone1:312;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:61;Drone8:61,600.0,relative_confirmed,receive,Drone6
d1_send_d7_21,Drone1,Drone1:313;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:61;Drone8:61,601.2,velocity_sent,send,Drone7
d7_recv_d1_21,Drone7,Drone1:313;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:62;Drone8:61,602.0,processing,receive,Drone1
d7_compute_21,Drone7,Drone1:313;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:63;Drone8:61,602.5,relative_computed,local,
d7_send_d1_21,Drone7,Drone1:313;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:61,603.0,relative_sent,send,Drone1
d1_recv_d7_21,Drone1,Drone1:314;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:61,604.0,relative_confirmed,receive,Drone7
d1_send_d8_21,Drone1,Drone1:315;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:61,605.2,velocity_sent,send,Drone8
d8_recv_d1_21,Drone8,Drone1:315;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:62,606.0,processing,receive,Drone1
d8_compute_21,Drone8,Drone1:315;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:63,606.5,relative_computed,local,
d8_send_d1_21,Drone8,Drone1:315;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,607.0,relative_sent,send,Drone1
d1_recv_d8_21,Drone1,Drone1:316;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,608.0,relative_confirmed,receive,Drone8
d1_measure_22,Drone1,Drone1:317;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,610.0,velocity_measured,local,
d1_send_d2_22,Drone1,Drone1:318;Drone2:64;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,610.2,velocity_sent,send,Drone2
d2_recv_d1_22,Drone2,Drone1:318;Drone2:65;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,611.0,processing,receive,Drone1
d2_compute_22,Drone2,Drone1:318;Drone2:66;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,611.5,relative_computed,local,
d2_send_d1_22,Drone2,Drone1:318;Drone2:67;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,612.0,relative_sent,send,Drone1
d1_recv_d2_22,Drone1,Drone1:319;Drone2:67;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,613.0,relative_confirmed,receive,Drone2
d1_send_d3_22,Drone1,Drone1:320;Drone2:67;Drone3:64;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,614.2,velocity_sent,send,Drone3
d3_recv_d1_22,Drone3,Drone1:320;Drone2:67;Drone3:65;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,615.0,processing,receive,Drone1
d3_compute_22,Drone3,Drone1:320;Drone2:67;Drone3:66;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,615.5,relative_computed,local,
d3_send_d1_22,Drone3,Drone1:320;Drone2:67;Drone3:67;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,616.0,relative_sent,send,Drone1
d1_recv_d3_22,Drone1,Drone1:321;Drone2:67;Drone3:67;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,617.0,relative_confirmed,receive,Drone3
d1_send_d4_22,Drone1,Drone1:322;Drone2:67;Drone3:67;Drone4:64;Drone5:64;Drone6:64;Drone7:64;Drone8:64,618.2,velocity_sent,send,Drone4
d4_recv_d1_22,Drone4,Drone1:322;Drone2:67;Drone3:67;Drone4:65;Drone5:64;Drone6:64;Drone7:64;Drone8:64,619.0,processing,receive,Drone1
d4_compute_22,Drone4,Drone1:322;Drone2:67;Drone3:67;Drone4:66;Drone5:64;Drone6:64;Drone7:64;Drone8:64,619.5,relative_computed,local,
d4_send_d1_22,Drone4,Drone1:322;Drone2:67;Drone3:67;Drone4:67;Drone5:64;Drone6:64;Drone7:64;Drone8:64,620.0,relative_sent,send,Drone1
d1_recv_d4_22,Drone1,Drone1:323;Drone2:67;Drone3:67;Drone4:67;Drone5:64;Drone6:64;Drone7:64;Drone8:64,621.0,relative_confirmed,receive,Drone4
d1_send_d5_22,Drone1,Drone1:324;Drone2:67;Drone3:67;Drone4:67;Drone5:64;Drone6:64;Drone7:64;Drone8:64,622.2,velocity_sent,send,Drone5
d5_recv_d1_22,Drone5,Drone1:324;Drone2:67;Drone3:67;Drone4:67;Drone5:65;Drone6:64;Drone7:64;Drone8:64,623.0,processing,receive,Drone1
d5_compute_22,Drone5,Drone1:324;Drone2:67;Drone3:67;Drone4:67;Drone5:66;Drone6:64;Drone7:64;Drone8:64,623.5,relative_computed,local,
d5_send_d1_22,Drone5,Drone1:324;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:64;Drone7:64;Drone8:64,624.0,relative_sent,send,Drone1
d1_recv_d5_22,Drone1,Drone1:325;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:64;Drone7:64;Drone8:64,625.0,relative_confirmed,receive,Drone5
d1_send_d6_22,Drone1,Drone1:326;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:64;Drone7:64;Drone8:64,626.2,velocity_sent,send,Drone6
d6_recv_d1_22,Drone6,Drone1:326;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:65;Drone7:64;Drone8:64,627.0,processing,receive,Drone1
d6_compute_22,Drone6,Drone1:326;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:66;Drone7:64;Drone8:64,627.5,relative_computed,local,
d6_send_d1_22,Drone6,Drone1:326;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:64;Drone8:64,628.0,relative_sent,send,Drone1
d1_recv_d6_22,Drone1,Drone1:327;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:64;Drone8:64,629.0,relative_confirmed,receive,Drone6
d1_send_d7_22,Drone1,Drone1:328;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:64;Drone8:64,630.2,velocity_sent,send,Drone7
d7_recv_d1_22,Drone7,Drone1:328;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:65;Drone8:64,631.0,processing,receive,Drone1
d7_compute_22,Drone7,Drone1:328;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:66;Drone8:64,631.5,relative_computed,local,
d7_send_d1_22,Drone7,Drone1:328;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:64,632.0,relative_sent,send,Drone1
d1_recv_d7_22,Drone1,Drone1:329;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:64,633.0,relative_confirmed,receive,Drone7
d1_send_d8_22,Drone1,Drone1:330;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:64,634.2,velocity_sent,send,Drone8
d8_recv_d1_22,Drone8,Drone1:330;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:65,635.0,processing,receive,Drone1
d8_compute_22,Drone8,Drone1:330;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:66,635.5,relative_computed,local,
d8_send_d1_22,Drone8,Drone1:330;Drone2:67;Drone3:67;Drone4:67;Drone5:67;Drone6:67;Drone7:67;Drone8:67,636.0,relative_sent,send,Drone1
